Gene Name,Chromosome,Start,End
gene:Rv2978c,Chromosome,3333785,3335164
gene:Rv2979c,Chromosome,3335164,3335748
gene:Rv2980,Chromosome,3335960,3336505
gene:Rv2981c,Chromosome,3336796,3337917
gene:Rv2982c,Chromosome,3337995,3338999
gene:Rv2983,Chromosome,3339118,3339762
gene:Rv2984,Chromosome,3339854,3342082
gene:Rv2985,Chromosome,3342165,3343118
gene:Rv2986c,Chromosome,3343176,3343820
gene:Rv2987c,Chromosome,3344033,3344629
gene:Rv2988c,Chromosome,3344654,3346075
gene:Rv2989,Chromosome,3346147,3346848
gene:Rv2990c,Chromosome,3346859,3347719
gene:Rv2991,Chromosome,3347982,3348473
gene:Rv2992c,Chromosome,3348805,3350277
gene:Rv2993c,Chromosome,3350274,3350993
gene:Rv2994,Chromosome,3351269,3352606
gene:Rv2995c,Chromosome,3352458,3353468
gene:Rv2996c,Chromosome,3353483,3355069
gene:Rv2997,Chromosome,3355099,3356541
gene:Rv2998,Chromosome,3356815,3357276
gene:Rv2998A,Chromosome,3357225,3357428
gene:Rv2999,Chromosome,3357602,3358567
gene:Rv3000,Chromosome,3358612,3359271
gene:Rv3001c,Chromosome,3359585,3360586
gene:Rv3002c,Chromosome,3360624,3361130
gene:Rv3003c,Chromosome,3361130,3362986
gene:Rv3004,Chromosome,3363348,3363686
gene:Rv3005c,Chromosome,3363693,3364532
gene:Rv3006,Chromosome,3364709,3365830
gene:Rv3007c,Chromosome,3365836,3366450
gene:Rv3008,Chromosome,3366644,3367267
gene:Rv3009c,Chromosome,3367264,3368793
gene:Rv3010c,Chromosome,3368823,3369854
gene:Rv3011c,Chromosome,3369950,3371434
gene:Rv3012c,Chromosome,3371431,3371730
gene:Rv3013,Chromosome,3371815,3372471
gene:Rv3014c,Chromosome,3372545,3374620
gene:Rv3015c,Chromosome,3374651,3375664
gene:Rv3016,Chromosome,3375758,3376387
gene:Rv3017c,Chromosome,3376490,3376852
gene:Rv3018c,Chromosome,3376939,3378243
gene:Rv3018A,Chromosome,3378329,3378415
gene:Rv3019c,Chromosome,3378711,3379001
gene:Rv3020c,Chromosome,3379036,3379329
gene:Rv3022A,Chromosome,3380679,3380993
gene:Rv3023c,Chromosome,3381375,3382622
gene:Rv3024c,Chromosome,3382785,3383888
gene:Rv3025c,Chromosome,3383885,3385066
gene:Rv3026c,Chromosome,3385163,3386077
gene:Rv3027c,Chromosome,3386074,3386919
gene:Rv3028c,Chromosome,3387075,3388031
gene:Rv3029c,Chromosome,3388070,3388870
gene:Rv3030,Chromosome,3389101,3389925
gene:Rv3031,Chromosome,3389922,3391502
gene:Rv3032,Chromosome,3391534,3392778
gene:Rv3032A,Chromosome,3392812,3393201
gene:Rv3033,Chromosome,3393380,3393928
gene:Rv3034c,Chromosome,3394019,3394921
gene:Rv3035,Chromosome,3395379,3396461
gene:Rv3036c,Chromosome,3396458,3397141
gene:Rv3037c,Chromosome,3397214,3398290
gene:Rv3038c,Chromosome,3398425,3399408
gene:Rv3039c,Chromosome,3399419,3400183
gene:Rv3040c,Chromosome,3400192,3401058
gene:Rv3041c,Chromosome,3401055,3401918
gene:Rv3042c,Chromosome,3401933,3403162
gene:Rv3043c,Chromosome,3403200,3404921
gene:Rv3044,Chromosome,3405136,3406215
gene:Rv3045,Chromosome,3406285,3407325
gene:Rv3046c,Chromosome,3407314,3407688
gene:Rv3047c,Chromosome,3408022,3408306
gene:Rv3048c,Chromosome,3408404,3409378
gene:Rv3049c,Chromosome,3409509,3411083
gene:Rv3050c,Chromosome,3411217,3411957
gene:Rv3051c,Chromosome,3412085,3414166
gene:Rv3052c,Chromosome,3414232,3414684
gene:Rv3053c,Chromosome,3414719,3414958
gene:Rv3054c,Chromosome,3415435,3415989
gene:Rv3055,Chromosome,3416081,3416695
gene:Rv3056,Chromosome,3416705,3417745
gene:Rv3057c,Chromosome,3417799,3418662
gene:Rv3058c,Chromosome,3418726,3419376
gene:Rv3059,Chromosome,3419492,3420970
gene:Rv3060c,Chromosome,3421741,3423213
gene:Rv3061c,Chromosome,3423262,3425427
gene:Rv3062,Chromosome,3425584,3427107
gene:Rv3063,Chromosome,3427243,3429519
gene:Rv3064c,Chromosome,3429825,3430250
gene:Rv3065,Chromosome,3430387,3430710
gene:Rv3066,Chromosome,3430707,3431315
gene:Rv3067,Chromosome,3431428,3431838
gene:Rv3068c,Chromosome,3431979,3433622
gene:Rv3069,Chromosome,3433692,3434090
gene:Rv3070,Chromosome,3434087,3434467
gene:Rv3071,Chromosome,3434464,3435573
gene:Rv3072c,Chromosome,3435798,3436322
gene:Rv3073c,Chromosome,3436329,3436685
gene:Rv3074,Chromosome,3436779,3438053
gene:Rv3075c,Chromosome,3438050,3438973
gene:Rv3076,Chromosome,3439072,3439548
gene:Rv3077,Chromosome,3439541,3441352
gene:Rv3078,Chromosome,3441353,3441754
gene:Rv3079c,Chromosome,3441770,3442597
gene:Rv3080c,Chromosome,3442656,3445988
gene:Rv3081,Chromosome,3446040,3447278
gene:Rv3082c,Chromosome,3447404,3448426
gene:Rv3083,Chromosome,3448504,3449991
gene:Rv3084,Chromosome,3449997,3450923
gene:Rv3085,Chromosome,3450920,3451750
gene:Rv3086,Chromosome,3451781,3452887
gene:Rv3087,Chromosome,3452925,3454343
gene:Rv3088,Chromosome,3454340,3455764
gene:Rv3089,Chromosome,3455761,3457272
gene:Rv3090,Chromosome,3458211,3459098
gene:Rv3091,Chromosome,3459116,3460807
gene:Rv3092c,Chromosome,3460814,3461734
gene:Rv3093c,Chromosome,3461760,3462764
gene:Rv3094c,Chromosome,3462761,3463891
gene:Rv3095,Chromosome,3463973,3464449
gene:Rv3096,Chromosome,3464547,3465686
gene:Rv3097c,Chromosome,3465778,3467091
gene:Rv3098c,Chromosome,3467210,3467662
gene:Rv3098A,Chromosome,3467606,3467926
gene:Rv3099c,Chromosome,3468413,3469264
gene:Rv3100c,Chromosome,3469301,3469783
gene:Rv3101c,Chromosome,3469786,3470679
gene:Rv3102c,Chromosome,3470680,3471369
gene:Rv3103c,Chromosome,3471413,3471850
gene:Rv3104c,Chromosome,3471852,3472778
gene:Rv3105c,Chromosome,3472768,3473904
gene:Rv3106,Chromosome,3474007,3475377
gene:Rv3107c,Chromosome,3475378,3476961
gene:Rv3108,Chromosome,3477060,3477500
gene:Rv3109,Chromosome,3477649,3478728
gene:Rv3110,Chromosome,3478779,3479174
gene:Rv3111,Chromosome,3479171,3479683
gene:Rv3112,Chromosome,3479700,3479951
gene:Rv3113,Chromosome,3480074,3480742
gene:Rv3114,Chromosome,3480759,3481289
gene:Rv3115,Chromosome,3481451,3482698
gene:Rv3116,Chromosome,3482776,3483945
gene:Rv3117,Chromosome,3483974,3484807
gene:Rv3118,Chromosome,3484809,3485111
gene:Rv3119,Chromosome,3485132,3485575
gene:Rv3120,Chromosome,3485572,3486174
gene:Rv3121,Chromosome,3486509,3487711
gene:Rv3122,Chromosome,3488089,3488559
gene:Rv3123,Chromosome,3488569,3489063
gene:Rv3124,Chromosome,3489506,3490375
gene:Rv3125c,Chromosome,3490476,3491651
gene:Rv3126c,Chromosome,3491808,3492122
gene:Rv3127,Chromosome,3492147,3493181
gene:Rv3129,Chromosome,3494660,3494992
gene:Rv3130c,Chromosome,3494975,3496366
gene:Rv3131,Chromosome,3496551,3497549
gene:Rv3132c,Chromosome,3497529,3499265
gene:Rv3133c,Chromosome,3499262,3499915
gene:Rv3134c,Chromosome,3499943,3500749
gene:Rv3135,Chromosome,3501334,3501732
gene:Rv3136,Chromosome,3501794,3502936
gene:Rv3136A,Chromosome,3502945,3503277
gene:Rv3137,Chromosome,3503393,3504175
gene:Rv3138,Chromosome,3504195,3505283
gene:Rv3139,Chromosome,3505363,3506769
gene:Rv3140,Chromosome,3506790,3507995
gene:Rv3141,Chromosome,3508095,3509066
gene:Rv3142c,Chromosome,3509118,3509546
gene:Rv3143,Chromosome,3509654,3510055
gene:Rv3144c,Chromosome,3510088,3511317
gene:Rv3145,Chromosome,3511682,3512068
gene:Rv3146,Chromosome,3512077,3512631
gene:Rv3147,Chromosome,3512628,3513338
gene:Rv3148,Chromosome,3513338,3514660
gene:Rv3149,Chromosome,3514657,3515415
gene:Rv3150,Chromosome,3515412,3516749
gene:Rv3151,Chromosome,3516746,3519166
gene:Rv3152,Chromosome,3519282,3520514
gene:Rv3153,Chromosome,3520507,3521142
gene:Rv3154,Chromosome,3521139,3521927
gene:Rv3155,Chromosome,3521924,3522223
gene:Rv3156,Chromosome,3522234,3524135
gene:Rv3157,Chromosome,3524132,3525793
gene:Rv3158,Chromosome,3525790,3527385
gene:Rv3159c,Chromosome,3527391,3529163
gene:Rv3160c,Chromosome,3529338,3529979
gene:Rv3161c,Chromosome,3529990,3531138
gene:Rv3162c,Chromosome,3531208,3531645
gene:Rv3163c,Chromosome,3531642,3532913
gene:Rv3164c,Chromosome,3532943,3533905
gene:Rv3165c,Chromosome,3533913,3534395
gene:Rv3166c,Chromosome,3534392,3535351
gene:Rv3167c,Chromosome,3535431,3536057
gene:Rv3168,Chromosome,3536102,3537238
gene:Rv3169,Chromosome,3537238,3538362
gene:Rv3170,Chromosome,3538505,3539851
gene:Rv3171c,Chromosome,3539846,3540745
gene:Rv3172c,Chromosome,3540882,3541364
gene:Rv3173c,Chromosome,3541443,3542045
gene:Rv3174,Chromosome,3542138,3542845
gene:Rv3175,Chromosome,3542860,3544347
gene:Rv3176c,Chromosome,3544344,3545300
gene:Rv3177,Chromosome,3545447,3546307
gene:Rv3178,Chromosome,3546438,3546797
gene:Rv3179,Chromosome,3547618,3548907
gene:Rv3180c,Chromosome,3549254,3549688
gene:Rv3181c,Chromosome,3549691,3550143
gene:Rv3182,Chromosome,3550374,3550718
gene:Rv3183,Chromosome,3550715,3551044
gene:Rv3184,Chromosome,3551281,3551607
gene:Rv3185,Chromosome,3551556,3552542
gene:Rv3186,Chromosome,3552764,3553090
gene:Rv3187,Chromosome,3553039,3554025
gene:Rv3188,Chromosome,3554298,3554645
gene:Rv3189,Chromosome,3554642,3555262
gene:Rv3190c,Chromosome,3555422,3556687
gene:Rv3190A,Chromosome,3556855,3557064
gene:Rv3191c,Chromosome,3557311,3558345
gene:Rv3192,Chromosome,3559563,3560024
gene:Rv3193c,Chromosome,3560194,3563172
gene:Rv3194c,Chromosome,3563264,3564286
gene:Rv3195,Chromosome,3564364,3565782
gene:Rv3196,Chromosome,3565788,3566687
gene:Rv3196A,Chromosome,3566696,3566896
gene:Rv3197,Chromosome,3567024,3568367
gene:Rv3197A,Chromosome,3568401,3568679
gene:Rv3198c,Chromosome,3569109,3571211
gene:Rv3198A,Chromosome,3571335,3571589
gene:Rv3199c,Chromosome,3571602,3572543
gene:Rv3200c,Chromosome,3572602,3573669
gene:Rv3201c,Chromosome,3573731,3577036
gene:Rv3202c,Chromosome,3577033,3580200
gene:Rv3203,Chromosome,3580638,3581312
gene:Rv3204,Chromosome,3581315,3581620
gene:Rv3205c,Chromosome,3581627,3582505
gene:Rv3206c,Chromosome,3582532,3583710
gene:Rv3207c,Chromosome,3583801,3584658
gene:Rv3208,Chromosome,3585004,3585690
gene:Rv3208A,Chromosome,3585677,3585949
gene:Rv3209,Chromosome,3586274,3586834
gene:Rv3210c,Chromosome,3586844,3587539
gene:Rv3211,Chromosome,3587798,3589381
gene:Rv3212,Chromosome,3589394,3590617
gene:Rv3213c,Chromosome,3590692,3591492
gene:Rv3214,Chromosome,3591646,3592257
gene:Rv3215,Chromosome,3592254,3593372
gene:Rv3217c,Chromosome,3593804,3594235
gene:Rv3218,Chromosome,3594468,3595433
gene:Rv3219,Chromosome,3595713,3595967
gene:Rv3220c,Chromosome,3596029,3597534
gene:Rv3221c,Chromosome,3597551,3597766
gene:Rv3221A,Chromosome,3598051,3598356
gene:Rv3222c,Chromosome,3598353,3598904
gene:Rv3223c,Chromosome,3598901,3599551
gene:Rv3224,Chromosome,3599851,3600699
gene:Rv3224A,Chromosome,3600635,3600823
gene:Rv3224B,Chromosome,3600801,3601019
gene:Rv3225c,Chromosome,3601016,3602440
gene:Rv3226c,Chromosome,3602564,3603322
gene:Rv3227,Chromosome,3603377,3604729
gene:Rv3228,Chromosome,3604726,3605718
gene:Rv3229c,Chromosome,3605751,3607034
gene:Rv3230c,Chromosome,3607112,3608254
gene:Rv3231c,Chromosome,3608364,3608873
gene:Rv3232c,Chromosome,3608870,3609757
gene:Rv3233c,Chromosome,3609781,3610371
gene:Rv3234c,Chromosome,3610374,3611189
gene:Rv3235,Chromosome,3611300,3611941
gene:Rv3236c,Chromosome,3611959,3613116
gene:Rv3237c,Chromosome,3613121,3613603
gene:Rv3238c,Chromosome,3613664,3614398
gene:Rv3239c,Chromosome,3614457,3617603
gene:Rv3240c,Chromosome,3617682,3620531
gene:Rv3241c,Chromosome,3620610,3621254
gene:Rv3242c,Chromosome,3621570,3622211
gene:Rv3243c,Chromosome,3622249,3623091
gene:Rv3244c,Chromosome,3623159,3624910
gene:Rv3245c,Chromosome,3624910,3626613
gene:Rv3246c,Chromosome,3626663,3627349
gene:Rv3247c,Chromosome,3627419,3628063
gene:Rv3248c,Chromosome,3628160,3629647
gene:Rv3249c,Chromosome,3629752,3630387
gene:Rv3250c,Chromosome,3630384,3630566
gene:Rv3251c,Chromosome,3630571,3630738
gene:Rv3252c,Chromosome,3630738,3631988
gene:Rv3253c,Chromosome,3632097,3633584
gene:Rv3254,Chromosome,3633675,3635063
gene:Rv3255c,Chromosome,3635041,3636267
gene:Rv3256c,Chromosome,3636275,3637315
gene:Rv3257c,Chromosome,3637312,3638709
gene:Rv3258c,Chromosome,3638811,3639302
gene:Rv3259,Chromosome,3639425,3639844
gene:Rv3260c,Chromosome,3639872,3640141
gene:Rv3261,Chromosome,3640543,3641538
gene:Rv3262,Chromosome,3641535,3642881
gene:Rv3263,Chromosome,3643177,3644838
gene:Rv3264c,Chromosome,3644898,3645977
gene:Rv3265c,Chromosome,3645979,3646884
gene:Rv3266c,Chromosome,3646895,3647809
gene:Rv3267,Chromosome,3647885,3649381
gene:Rv3268,Chromosome,3649420,3650109
gene:Rv3269,Chromosome,3650234,3650515
gene:Rv3270,Chromosome,3650526,3652682
gene:Rv3271c,Chromosome,3652679,3653347
gene:Rv3272,Chromosome,3653448,3654632
gene:Rv3273,Chromosome,3654637,3656931
gene:Rv3274c,Chromosome,3656920,3658089
gene:Rv3275c,Chromosome,3658114,3658638
gene:Rv3276c,Chromosome,3658635,3659924
gene:Rv3277,Chromosome,3659878,3660696
gene:Rv3278c,Chromosome,3660651,3661169
gene:Rv3279c,Chromosome,3661212,3662012
gene:Rv3280,Chromosome,3662062,3663708
gene:Rv3281,Chromosome,3663689,3664222
gene:Rv3282,Chromosome,3664219,3664887
gene:Rv3283,Chromosome,3664928,3665821
gene:Rv3284,Chromosome,3665818,3666249
gene:Rv3285,Chromosome,3666357,3668159
gene:Rv3286c,Chromosome,3668169,3668954
gene:Rv3287c,Chromosome,3668951,3669388
gene:Rv3288c,Chromosome,3669586,3669999
gene:Rv3289c,Chromosome,3670034,3670411
gene:Rv3290c,Chromosome,3670445,3671794
gene:Rv3291c,Chromosome,3671845,3672297
gene:Rv3292,Chromosome,3672328,3673575
gene:Rv3293,Chromosome,3673602,3675086
gene:Rv3294c,Chromosome,3675186,3675995
gene:Rv3295,Chromosome,3676066,3676731
gene:Rv3296,Chromosome,3676775,3681316
gene:Rv3297,Chromosome,3681320,3682087
gene:Rv3298c,Chromosome,3682110,3683024
gene:Rv3299c,Chromosome,3683051,3685963
gene:Rv3300c,Chromosome,3685983,3686900
gene:Rv3301c,Chromosome,3686912,3687577
gene:Rv3302c,Chromosome,3687685,3689442
gene:Rv3303c,Chromosome,3689457,3690938
gene:Rv3304,Chromosome,3691141,3691620
gene:Rv3305c,Chromosome,3691639,3692808
gene:Rv3306c,Chromosome,3692805,3693989
gene:Rv3307,Chromosome,3694054,3694860
gene:Rv3308,Chromosome,3694864,3696468
gene:Rv3309c,Chromosome,3696470,3697093
gene:Rv3310,Chromosome,3697198,3698097
gene:Rv3311,Chromosome,3698121,3699383
gene:Rv3312c,Chromosome,3699404,3700330
gene:Rv3312A,Chromosome,3700705,3701016
gene:Rv3313c,Chromosome,3701087,3702184
gene:Rv3314c,Chromosome,3702184,3703467
gene:Rv3315c,Chromosome,3703464,3703865
gene:Rv3316,Chromosome,3704102,3704440
gene:Rv3317,Chromosome,3704437,3704871
gene:Rv3318,Chromosome,3705000,3706772
gene:Rv3319,Chromosome,3706772,3707563
gene:Rv3320c,Chromosome,3707642,3708070
gene:Rv3321c,Chromosome,3708074,3708316
gene:Rv3322c,Chromosome,3708438,3709052
gene:Rv3323c,Chromosome,3709049,3709714
gene:Rv3324c,Chromosome,3709715,3710248
gene:Rv3325,Chromosome,3710433,3710759
gene:Rv3326,Chromosome,3710708,3711694
gene:Rv3327,Chromosome,3711749,3713461
gene:Rv3328c,Chromosome,3713394,3714332
gene:Rv3329,Chromosome,3714392,3715708
gene:Rv3330,Chromosome,3715777,3716994
gene:Rv3331,Chromosome,3717090,3718598
gene:Rv3332,Chromosome,3718595,3719746
gene:Rv3333c,Chromosome,3719937,3720782
gene:Rv3334,Chromosome,3721257,3721697
gene:Rv3335c,Chromosome,3721731,3722600
gene:Rv3336c,Chromosome,3722621,3723631
gene:Rv3337,Chromosome,3723656,3724042
gene:Rv3338,Chromosome,3723904,3724548
gene:Rv3339c,Chromosome,3724615,3725844
gene:Rv3340,Chromosome,3726127,3727476
gene:Rv3341,Chromosome,3727488,3728627
gene:Rv3342,Chromosome,3728624,3729355
gene:Rv3343c,Chromosome,3729364,3736935
gene:Rv3344c,Chromosome,3736984,3738438
gene:Rv3345c,Chromosome,3738158,3742774
gene:Rv3346c,Chromosome,3743198,3743455
gene:Rv3347c,Chromosome,3743711,3753184
gene:Rv3348,Chromosome,3753765,3754256
gene:Rv3349c,Chromosome,3754293,3755033
gene:Rv3350c,Chromosome,3755952,3767102
gene:Rv3351c,Chromosome,3767346,3768140
gene:Rv3352c,Chromosome,3768222,3768593
gene:Rv3353c,Chromosome,3768736,3768996
gene:Rv3354,Chromosome,3769111,3769500
gene:Rv3355c,Chromosome,3769514,3769807
gene:Rv3356c,Chromosome,3769804,3770649
gene:Rv3357,Chromosome,3770773,3771048
gene:Rv3358,Chromosome,3771045,3771302
gene:Rv3359,Chromosome,3771344,3772534
gene:Rv3360,Chromosome,3772651,3773019
gene:Rv3361c,Chromosome,3773016,3773567
gene:Rv3362c,Chromosome,3773574,3774155
gene:Rv3363c,Chromosome,3774136,3774504
gene:Rv3364c,Chromosome,3774482,3774874
gene:Rv3365c,Chromosome,3774871,3777501
gene:Rv3366,Chromosome,3777737,3778201
gene:Rv3367,Chromosome,3778568,3780334
gene:Rv3368c,Chromosome,3780335,3780979
gene:Rv3369,Chromosome,3780978,3781412
gene:Rv3370c,Chromosome,3781501,3784740
gene:Rv3371,Chromosome,3784932,3786272
gene:Rv3372,Chromosome,3786314,3787489
gene:Rv3373,Chromosome,3787726,3788367
gene:Rv3374,Chromosome,3788368,3788616
gene:Rv3375,Chromosome,3788621,3790048
gene:Rv3376,Chromosome,3790156,3790809
gene:Rv3377c,Chromosome,3790848,3792353
gene:Rv3378c,Chromosome,3792358,3793248
gene:Rv3379c,Chromosome,3793257,3794867
gene:Rv3380c,Chromosome,3795100,3796086
gene:Rv3381c,Chromosome,3796035,3796361
gene:Rv3382c,Chromosome,3796448,3797437
gene:Rv3383c,Chromosome,3797437,3798489
gene:Rv3384c,Chromosome,3799243,3799635
gene:Rv3385c,Chromosome,3799635,3799943
gene:Rv3386,Chromosome,3800092,3800796
gene:Rv3387,Chromosome,3800786,3801463
gene:Rv3388,Chromosome,3801653,3803848
gene:Rv3389c,Chromosome,3803919,3804791
gene:Rv3390,Chromosome,3804865,3805575
gene:Rv3391,Chromosome,3805621,3807573
gene:Rv3392c,Chromosome,3807574,3808437
gene:Rv3393,Chromosome,3808461,3809387
gene:Rv3394c,Chromosome,3809442,3811025
gene:Rv3395c,Chromosome,3811022,3811636
gene:Rv3395A,Chromosome,3811719,3812345
gene:Rv3396c,Chromosome,3812501,3814078
gene:Rv3397c,Chromosome,3814090,3814998
gene:Rv3398c,Chromosome,3815027,3816106
gene:Rv3399,Chromosome,3816129,3817175
gene:Rv3400,Chromosome,3817239,3818027
gene:Rv3401,Chromosome,3818042,3820402
gene:Rv3402c,Chromosome,3820653,3821891
gene:Rv3403c,Chromosome,3822262,3823863
gene:Rv3404c,Chromosome,3823880,3824584
gene:Rv3405c,Chromosome,3824702,3825268
gene:Rv3406,Chromosome,3825330,3826217
gene:Rv3407,Chromosome,3826252,3826551
gene:Rv3408,Chromosome,3826548,3826958
gene:Rv3409c,Chromosome,3826991,3828727
gene:Rv3410c,Chromosome,3828783,3829910
gene:Rv3411c,Chromosome,3829930,3831519
gene:Rv3412,Chromosome,3831726,3832136
gene:Rv3413c,Chromosome,3832146,3833045
gene:Rv3414c,Chromosome,3833038,3833676
gene:Rv3415c,Chromosome,3833694,3834521
gene:Rv3416,Chromosome,3834892,3835200
gene:Rv3417c,Chromosome,3835272,3836891
gene:Rv3418c,Chromosome,3836986,3837288
gene:Rv3419c,Chromosome,3837555,3838589
gene:Rv3420c,Chromosome,3838586,3839062
gene:Rv3421c,Chromosome,3839059,3839694
gene:Rv3422c,Chromosome,3839691,3840197
gene:Rv3423c,Chromosome,3840194,3841420
gene:Rv3424c,Chromosome,3841714,3842076
gene:Rv3425,Chromosome,3842239,3842769
gene:Rv3426,Chromosome,3843036,3843734
gene:Rv3427c,Chromosome,3843885,3844640
gene:Rv3428c,Chromosome,3844738,3845970
gene:Rv3429,Chromosome,3847165,3847701
gene:Rv3430c,Chromosome,3847642,3848805
gene:Rv3431c,Chromosome,3849294,3850139
gene:Rv3432c,Chromosome,3850372,3851754
gene:Rv3433c,Chromosome,3851792,3853213
gene:Rv3434c,Chromosome,3853215,3853928
gene:Rv3435c,Chromosome,3853939,3854793
gene:Rv3436c,Chromosome,3855015,3856889
gene:Rv3437,Chromosome,3856911,3857387
gene:Rv3438,Chromosome,3857397,3858239
gene:Rv3439c,Chromosome,3858259,3859662
gene:Rv3440c,Chromosome,3859665,3859976
gene:Rv3441c,Chromosome,3860024,3861370
gene:Rv3442c,Chromosome,3861495,3861950
gene:Rv3443c,Chromosome,3861947,3862390
gene:Rv3444c,Chromosome,3862624,3862926
gene:Rv3445c,Chromosome,3862947,3863264
gene:Rv3446c,Chromosome,3863317,3864531
gene:Rv3447c,Chromosome,3864528,3868238
gene:Rv3448,Chromosome,3868352,3869755
gene:Rv3449,Chromosome,3869752,3871119
gene:Rv3450c,Chromosome,3871084,3872496
gene:Rv3451,Chromosome,3872617,3873405
gene:Rv3452,Chromosome,3873452,3874132
gene:Rv3453,Chromosome,3874404,3874736
gene:Rv3454,Chromosome,3874822,3876090
gene:Rv3455c,Chromosome,3876052,3876822
gene:Rv3456c,Chromosome,3876890,3877432
gene:Rv3457c,Chromosome,3877464,3878507
gene:Rv3458c,Chromosome,3878659,3879264
gene:Rv3459c,Chromosome,3879273,3879692
gene:Rv3460c,Chromosome,3879696,3880070
gene:Rv3461c,Chromosome,3880286,3880399
gene:Rv3462c,Chromosome,3880432,3880653
gene:Rv3463,Chromosome,3880907,3881764
gene:Rv3464,Chromosome,3881837,3882832
gene:Rv3465,Chromosome,3882834,3883442
gene:Rv3466,Chromosome,3883525,3884193
gene:Rv3467,Chromosome,3883964,3884917
gene:Rv3468c,Chromosome,3884975,3886069
gene:Rv3469c,Chromosome,3886073,3887083
gene:Rv3470c,Chromosome,3887144,3888802
gene:Rv3471c,Chromosome,3888808,3889341
gene:Rv3472,Chromosome,3889362,3889868
gene:Rv3473c,Chromosome,3889948,3890733
gene:Rv3474,Chromosome,3890830,3891156
gene:Rv3475,Chromosome,3891105,3892091
gene:Rv3476c,Chromosome,3892371,3893720
gene:Rv3477,Chromosome,3894093,3894389
gene:Rv3478,Chromosome,3894426,3895607
gene:Rv3479,Chromosome,3895820,3898885
gene:Rv3480c,Chromosome,3898909,3900402
gene:Rv3481c,Chromosome,3900493,3901182
gene:Rv3482c,Chromosome,3901324,3902106
gene:Rv3483c,Chromosome,3902150,3902812
gene:Rv3484,Chromosome,3903078,3904616
gene:Rv3485c,Chromosome,3904622,3905566
gene:Rv3486,Chromosome,3905772,3906221
gene:Rv3487c,Chromosome,3906174,3907007
gene:Rv3488,Chromosome,3907667,3907990
gene:Rv3489,Chromosome,3908072,3908236
gene:Rv3490,Chromosome,3908236,3909738
gene:Rv3491,Chromosome,3909890,3910468
gene:Rv3492c,Chromosome,3910465,3910947
gene:Rv3493c,Chromosome,3910947,3911675
gene:Rv3494c,Chromosome,3911675,3913369
gene:Rv3495c,Chromosome,3913380,3914534
gene:Rv3496c,Chromosome,3914531,3915886
gene:Rv3497c,Chromosome,3915883,3916956
gene:Rv3498c,Chromosome,3916946,3917998
gene:Rv3499c,Chromosome,3917998,3919200
gene:Rv3500c,Chromosome,3919220,3920062
gene:Rv3501c,Chromosome,3920097,3920861
gene:Rv3502c,Chromosome,3921087,3922040
gene:Rv3503c,Chromosome,3922065,3922256
gene:Rv3504,Chromosome,3922471,3923673
gene:Rv3505,Chromosome,3923698,3924819
gene:Rv3506,Chromosome,3924890,3926398
gene:Rv3507,Chromosome,3926569,3930714
gene:Rv3508,Chromosome,3931005,3936710
gene:Rv3509c,Chromosome,3936877,3938424
gene:Rv3510c,Chromosome,3938421,3939257
gene:Rv3511,Chromosome,3939617,3941761
gene:Rv3512,Chromosome,3941724,3944963
gene:Rv3513c,Chromosome,3945092,3945748
gene:Rv3514,Chromosome,3945794,3950263
gene:Rv3515c,Chromosome,3950824,3952470
gene:Rv3516,Chromosome,3952544,3953335
gene:Rv3517,Chromosome,3953431,3954270
gene:Rv3518c,Chromosome,3954325,3955521
gene:Rv3519,Chromosome,3955550,3956260
gene:Rv3520c,Chromosome,3956325,3957368
gene:Rv3521,Chromosome,3957521,3958432
gene:Rv3522,Chromosome,3958448,3959512
gene:Rv3523,Chromosome,3959529,3960713
gene:Rv3524,Chromosome,3960755,3961786
gene:Rv3525c,Chromosome,3961800,3962324
gene:Rv3526,Chromosome,3962439,3963599
gene:Rv3527,Chromosome,3963605,3964054
gene:Rv3528c,Chromosome,3964479,3965192
gene:Rv3529c,Chromosome,3965884,3967038
gene:Rv3530c,Chromosome,3967038,3967820
gene:Rv3531c,Chromosome,3967817,3968944
gene:Rv3532,Chromosome,3969343,3970563
gene:Rv3533c,Chromosome,3970705,3972453
gene:Rv3534c,Chromosome,3972552,3973592
gene:Rv3535c,Chromosome,3973589,3974500
gene:Rv3536c,Chromosome,3974511,3975296
gene:Rv3537,Chromosome,3975369,3977060
gene:Rv3538,Chromosome,3977062,3977922
gene:Rv3539,Chromosome,3978059,3979498
gene:Rv3540c,Chromosome,3979499,3980659
gene:Rv3541c,Chromosome,3980659,3981048
gene:Rv3542c,Chromosome,3981045,3981980
gene:Rv3543c,Chromosome,3981977,3983140
gene:Rv3544c,Chromosome,3983125,3984144
gene:Rv3545c,Chromosome,3984144,3985445
gene:Rv3546,Chromosome,3985557,3986732
gene:Rv3547,Chromosome,3986844,3987299
gene:Rv3548c,Chromosome,3987382,3988296
gene:Rv3549c,Chromosome,3988319,3989098
gene:Rv3550,Chromosome,3989153,3989896
gene:Rv3551,Chromosome,3989896,3990774
gene:Rv3552,Chromosome,3990771,3991523
gene:Rv3553,Chromosome,3991621,3992688
gene:Rv3554,Chromosome,3992685,3994742
gene:Rv3555c,Chromosome,3994830,3995699
gene:Rv3556c,Chromosome,3995804,3996964
gene:Rv3557c,Chromosome,3997029,3997631
gene:Rv3558,Chromosome,3997980,3999638
